baseCurrency,fee,feeCurrency,feeRate,future,id,liquidity,market,orderId,price,quoteCurrency,side,size,time,tradeId,type
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,478702318,maker,SXPBULL/USD,18295799853,67.7,USD,buy,0.001,2020-12-19 03:08:17.499868+00:00,238303145,order
SXPBULL,-3.45E-07,USD,-5.00E-06,,478788238,maker,SXPBULL/USD,18300369154,69.025,USD,sell,0.001,2020-12-19 03:52:03.053677+00:00,238346040,order
SXPBULL,-3.48E-07,USD,-5.00E-06,,478898046,maker,SXPBULL/USD,18302308196,69.675,USD,sell,0.001,2020-12-19 04:42:05.497940+00:00,238400825,order
SXPBULL,-3.53E-07,USD,-5.00E-06,,478910858,maker,SXPBULL/USD,18305975387,70.525,USD,sell,0.001,2020-12-19 04:49:43.237225+00:00,238407216,order
SXPBULL,-3.57E-07,USD,-5.00E-06,,478917870,maker,SXPBULL/USD,18306463435,71.45,USD,sell,0.001,2020-12-19 04:52:58.139514+00:00,238410719,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,479019548,maker,SXPBULL/USD,18306709684,70.25,USD,buy,0.001,2020-12-19 05:38:29.902345+00:00,238461482,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,479202227,maker,SXPBULL/USD,18316867510,68.5,USD,buy,0.001,2020-12-19 07:23:23.368433+00:00,238552560,order
SXPBULL,-3.50E-07,USD,-5.00E-06,,479347718,maker,SXPBULL/USD,18318663121,69.975,USD,sell,0.001,2020-12-19 08:40:00.352196+00:00,238625107,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,480831003,maker,SXPBULL/USD,18318663364,68.075,USD,buy,0.001,2020-12-19 16:43:11.420565+00:00,239364320,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,481128832,maker,SXPBULL/USD,18370706333,68.2,USD,buy,0.001,2020-12-19 18:14:58.465684+00:00,239512865,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,481284691,maker,SXPBULL/USD,18375768929,67.4,USD,buy,0.001,2020-12-19 19:14:43.036072+00:00,239590425,order
SXPBULL,-3.46E-07,USD,-5.00E-06,,482922634,maker,SXPBULL/USD,18375768666,69.275,USD,sell,0.001,2020-12-20 07:27:56.900317+00:00,240406946,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,483763892,maker,SXPBULL/USD,18454488425,66.475,USD,buy,0.001,2020-12-20 12:24:14.746756+00:00,240826524,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,483797586,maker,SXPBULL/USD,18454792008,66.275,USD,buy,0.001,2020-12-20 12:38:11.881363+00:00,240843342,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,483801358,maker,SXPBULL/USD,18455929900,65.625,USD,buy,0.001,2020-12-20 12:38:49.239685+00:00,240845226,order
SXPBULL,-3.37E-07,USD,-5.00E-06,,484209119,maker,SXPBULL/USD,18455928866,67.425,USD,sell,0.001,2020-12-20 14:51:02.273410+00:00,241048592,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,486762108,maker,SXPBULL/USD,18540384364,64.4,USD,buy,0.001,2020-12-21 04:23:56.763658+00:00,242321406,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,486786994,maker,SXPBULL/USD,18540417257,64.125,USD,buy,0.001,2020-12-21 04:33:16.605292+00:00,242333832,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,486821236,maker,SXPBULL/USD,18541312734,63.925,USD,buy,0.001,2020-12-21 04:51:02.638322+00:00,242350914,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,487618752,maker,SXPBULL/USD,18569252494,59.15,USD,buy,0.001,2020-12-21 09:44:21.411407+00:00,242748567,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,487624802,maker,SXPBULL/USD,18569298751,58.925,USD,buy,0.001,2020-12-21 09:45:13.496209+00:00,242751588,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,488257953,maker,SXPBULL/USD,18578775150,51.025,USD,buy,0.001,2020-12-21 10:46:08.893893+00:00,243066765,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,488258309,maker,SXPBULL/USD,18578866132,51.025,USD,buy,0.001,2020-12-21 10:46:11.992831+00:00,243066941,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,488260407,maker,SXPBULL/USD,18578879945,50.9,USD,buy,0.001,2020-12-21 10:46:27.519688+00:00,243067987,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,488261075,maker,SXPBULL/USD,18578920868,50.725,USD,buy,0.001,2020-12-21 10:46:31.451580+00:00,243068320,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,488262289,maker,SXPBULL/USD,18578934385,50.8,USD,buy,0.001,2020-12-21 10:46:42.175900+00:00,243068926,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,488357753,maker,SXPBULL/USD,18578959441,50.5,USD,buy,0.001,2020-12-21 10:58:57.599011+00:00,243116561,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,488366057,maker,SXPBULL/USD,18580899370,50.025,USD,buy,0.001,2020-12-21 10:59:41.589729+00:00,243120712,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,488366927,maker,SXPBULL/USD,18581029094,49.1,USD,buy,0.001,2020-12-21 10:59:44.563627+00:00,243121147,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,488367761,maker,SXPBULL/USD,18581040769,48.775,USD,buy,0.001,2020-12-21 10:59:48.751060+00:00,243121558,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,488784929,maker,SXPBULL/USD,18581052132,48.575,USD,buy,0.001,2020-12-21 12:11:59.617322+00:00,243329576,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,488804053,maker,SXPBULL/USD,18590565336,47.225,USD,buy,0.001,2020-12-21 12:12:25.839318+00:00,243339079,order
SXPBULL,-2.64E-07,USD,-5.00E-06,,489651125,maker,SXPBULL/USD,18590646963,52.7,USD,sell,0.001,2020-12-21 15:41:27.379844+00:00,243761291,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,489755324,maker,SXPBULL/USD,18608833646,50.325,USD,buy,0.001,2020-12-21 16:12:05.372273+00:00,243813118,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,489988485,maker,SXPBULL/USD,18611120081,50,USD,buy,0.001,2020-12-21 17:25:27.380369+00:00,243929330,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,489996465,maker,SXPBULL/USD,18616353599,49.85,USD,buy,0.001,2020-12-21 17:26:52.141851+00:00,243933317,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,490005029,maker,SXPBULL/USD,18616499025,49.85,USD,buy,0.001,2020-12-21 17:28:31.554706+00:00,243937595,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,490006705,maker,SXPBULL/USD,18616672886,49.6,USD,buy,0.001,2020-12-21 17:28:45.027974+00:00,243938431,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,490007931,maker,SXPBULL/USD,18616702665,49.6,USD,buy,0.001,2020-12-21 17:28:50.409733+00:00,243939043,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,490009661,maker,SXPBULL/USD,18616716025,49.6,USD,buy,0.001,2020-12-21 17:29:03.766735+00:00,243939907,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,490010121,maker,SXPBULL/USD,18616741937,49.42,USD,buy,0.001,2020-12-21 17:29:08.240804+00:00,243940137,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,490056139,maker,SXPBULL/USD,18616747944,49.32,USD,buy,0.001,2020-12-21 17:40:09.889141+00:00,243963106,order
SXPBULL,-2.56E-07,USD,-5.00E-06,,490295736,maker,SXPBULL/USD,18617806496,51.25,USD,sell,0.001,2020-12-21 18:36:43.575254+00:00,244082679,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,490431981,maker,SXPBULL/USD,18623265022,50.72,USD,buy,0.001,2020-12-21 19:33:28.188756+00:00,244150631,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,490443949,maker,SXPBULL/USD,18627785101,50.62,USD,buy,0.001,2020-12-21 19:36:33.567486+00:00,244156609,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,490482133,maker,SXPBULL/USD,18628061168,50.3,USD,buy,0.001,2020-12-21 19:49:33.967193+00:00,244175670,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,490528287,maker,SXPBULL/USD,18629928295,50.05,USD,buy,0.001,2020-12-21 20:08:36.231251+00:00,244198682,order
SXPBULL,-2.57E-07,USD,-5.00E-06,,490539975,maker,SXPBULL/USD,18629927989,51.33,USD,sell,0.001,2020-12-21 20:13:09.635911+00:00,244204488,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,490608477,maker,SXPBULL/USD,18631162846,50.27,USD,buy,0.001,2020-12-21 20:50:26.200746+00:00,244238666,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,490624977,maker,SXPBULL/USD,18633871892,49.62,USD,buy,0.001,2020-12-21 20:57:43.870595+00:00,244246900,order
SXPBULL,-2.55E-07,USD,-5.00E-06,,490654297,maker,SXPBULL/USD,18633871717,50.9,USD,sell,0.001,2020-12-21 21:10:47.563623+00:00,244261514,order
SXPBULL,-2.62E-07,USD,-5.00E-06,,490665613,maker,SXPBULL/USD,18636015394,52.35,USD,sell,0.001,2020-12-21 21:15:38.869538+00:00,244267160,order
SXPBULL,-2.63E-07,USD,-5.00E-06,,490671047,maker,SXPBULL/USD,18636095081,52.65,USD,sell,0.001,2020-12-21 21:18:39.952268+00:00,244269865,order
SXPBULL,-2.64E-07,USD,-5.00E-06,,490679843,maker,SXPBULL/USD,18636336868,52.8,USD,sell,0.001,2020-12-21 21:22:47.502131+00:00,244274242,order
SXPBULL,-2.64E-07,USD,-5.00E-06,,490680855,maker,SXPBULL/USD,18636678259,52.88,USD,sell,0.001,2020-12-21 21:23:17.444594+00:00,244274748,order
SXPBULL,-2.66E-07,USD,-5.00E-06,,490681681,maker,SXPBULL/USD,18636716821,53.2,USD,sell,0.001,2020-12-21 21:23:44.272173+00:00,244275160,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,490858727,maker,SXPBULL/USD,18636753751,52.37,USD,buy,0.001,2020-12-21 22:14:10.632114+00:00,244363520,order
SXPBULL,-2.65E-07,USD,-5.00E-06,,490922693,maker,SXPBULL/USD,18641486638,52.93,USD,sell,0.001,2020-12-21 22:50:23.816425+00:00,244395398,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,490934411,maker,SXPBULL/USD,18642826774,52.3,USD,buy,0.001,2020-12-21 22:55:03.977383+00:00,244401246,order
SXPBULL,-2.65E-07,USD,-5.00E-06,,490939577,maker,SXPBULL/USD,18643247718,53.03,USD,sell,0.001,2020-12-21 22:58:58.431017+00:00,244403815,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,490969817,maker,SXPBULL/USD,18643507521,52.3,USD,buy,0.001,2020-12-21 23:13:32.223349+00:00,244418903,order
SXPBULL,-2.65E-07,USD,-5.00E-06,,490976221,maker,SXPBULL/USD,18644661502,53.08,USD,sell,0.001,2020-12-21 23:15:34.774877+00:00,244422096,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,491010257,maker,SXPBULL/USD,18644859965,52.3,USD,buy,0.001,2020-12-21 23:30:47.658078+00:00,244439064,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,491024715,maker,SXPBULL/USD,18646067713,51.67,USD,buy,0.001,2020-12-21 23:35:12.225206+00:00,244446268,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,491052709,maker,SXPBULL/USD,18646460483,51.4,USD,buy,0.001,2020-12-21 23:44:59.433531+00:00,244460233,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,491055457,maker,SXPBULL/USD,18647355227,50.52,USD,buy,0.001,2020-12-21 23:45:11.339032+00:00,244461607,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,491757917,maker,SXPBULL/USD,18668304284,47.62,USD,buy,0.001,2020-12-22 03:16:03.392180+00:00,244811893,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,491758669,maker,SXPBULL/USD,18668387722,47.4,USD,buy,0.001,2020-12-22 03:16:25.132692+00:00,244812269,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492088399,maker,SXPBULL/USD,18668417153,47.15,USD,buy,0.001,2020-12-22 05:27:36.466243+00:00,244976691,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492354733,maker,SXPBULL/USD,18687359073,44.8,USD,buy,0.001,2020-12-22 06:39:00.752990+00:00,245109515,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492411293,maker,SXPBULL/USD,18688028690,44.97,USD,buy,0.001,2020-12-22 06:55:39.828227+00:00,245137730,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492442487,maker,SXPBULL/USD,18689019543,44.05,USD,buy,0.001,2020-12-22 07:03:20.125411+00:00,245153297,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492483501,maker,SXPBULL/USD,18690661253,44,USD,buy,0.001,2020-12-22 07:15:54.498866+00:00,245173750,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492487659,maker,SXPBULL/USD,18691044632,43.77,USD,buy,0.001,2020-12-22 07:17:23.907973+00:00,245175819,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492561065,maker,SXPBULL/USD,18691194568,43.62,USD,buy,0.001,2020-12-22 07:37:28.629313+00:00,245212447,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492566274,maker,SXPBULL/USD,18693277457,43.32,USD,buy,0.001,2020-12-22 07:38:03.369228+00:00,245215025,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492598547,maker,SXPBULL/USD,18693830114,43.22,USD,buy,0.001,2020-12-22 07:41:05.949286+00:00,245231081,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492598979,maker,SXPBULL/USD,18693841340,43.27,USD,buy,0.001,2020-12-22 07:41:08.513723+00:00,245231297,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492602044,maker,SXPBULL/USD,18693849900,42.82,USD,buy,0.001,2020-12-22 07:41:26.544354+00:00,245232822,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492656680,maker,SXPBULL/USD,18693895894,42.37,USD,buy,0.001,2020-12-22 07:50:23.022518+00:00,245260017,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492670282,maker,SXPBULL/USD,18695116919,42.25,USD,buy,0.001,2020-12-22 07:52:55.561287+00:00,245266798,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492673118,maker,SXPBULL/USD,18695430515,42.15,USD,buy,0.001,2020-12-22 07:53:40.345763+00:00,245268212,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492673592,maker,SXPBULL/USD,18695514684,42.1,USD,buy,0.001,2020-12-22 07:53:49.142407+00:00,245268448,order
SXPBULL,-2.16E-07,USD,-5.00E-06,,492696764,maker,SXPBULL/USD,18695531973,43.15,USD,sell,0.001,2020-12-22 08:00:05.020908+00:00,245280008,order
SXPBULL,-2.23E-07,USD,-5.00E-06,,492697096,maker,SXPBULL/USD,18696190835,44.58,USD,sell,0.001,2020-12-22 08:00:07.486698+00:00,245280172,order
SXPBULL,-2.23E-07,USD,-5.00E-06,,492701256,maker,SXPBULL/USD,18696196790,44.6,USD,sell,0.001,2020-12-22 08:00:50.905525+00:00,245282248,order
SXPBULL,-2.25E-07,USD,-5.00E-06,,492713390,maker,SXPBULL/USD,18696283499,44.95,USD,sell,0.001,2020-12-22 08:02:16.164346+00:00,245288312,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492723310,maker,SXPBULL/USD,18696498237,44.15,USD,buy,0.001,2020-12-22 08:03:40.133276+00:00,245293266,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492730688,maker,SXPBULL/USD,18696685694,43.75,USD,buy,0.001,2020-12-22 08:05:12.215616+00:00,245296948,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492808095,maker,SXPBULL/USD,18696870240,43.12,USD,buy,0.001,2020-12-22 08:23:26.161766+00:00,245335518,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492811175,maker,SXPBULL/USD,18698919201,42.85,USD,buy,0.001,2020-12-22 08:23:37.350029+00:00,245337059,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,492833714,maker,SXPBULL/USD,18698950690,42.5,USD,buy,0.001,2020-12-22 08:25:49.727908+00:00,245348252,order
SXPBULL,-2.16E-07,USD,-5.00E-06,,492895418,maker,SXPBULL/USD,18699304986,43.18,USD,sell,0.001,2020-12-22 08:34:01.274518+00:00,245378931,order
SXPBULL,-2.18E-07,USD,-5.00E-06,,492914364,maker,SXPBULL/USD,18700508623,43.53,USD,sell,0.001,2020-12-22 08:37:34.966882+00:00,245388389,order
SXPBULL,-2.20E-07,USD,-5.00E-06,,492922294,maker,SXPBULL/USD,18700954437,44.08,USD,sell,0.001,2020-12-22 08:39:02.297310+00:00,245392346,order
SXPBULL,-2.23E-07,USD,-5.00E-06,,492971360,maker,SXPBULL/USD,18701149735,44.55,USD,sell,0.001,2020-12-22 08:53:18.959360+00:00,245416823,order
SXPBULL,-2.25E-07,USD,-5.00E-06,,492979144,maker,SXPBULL/USD,18702727100,45.05,USD,sell,0.001,2020-12-22 08:55:35.353727+00:00,245420702,order
SXPBULL,-2.28E-07,USD,-5.00E-06,,493039955,maker,SXPBULL/USD,18703571052,45.5,USD,sell,0.001,2020-12-22 09:11:47.910646+00:00,245451045,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,493115169,maker,SXPBULL/USD,18703572494,44.4,USD,buy,0.001,2020-12-22 09:38:21.396055+00:00,245488557,order
SXPBULL,-2.28E-07,USD,-5.00E-06,,493147451,maker,SXPBULL/USD,18708362300,45.53,USD,sell,0.001,2020-12-22 09:48:41.559199+00:00,245504550,order
SXPBULL,-2.28E-07,USD,-5.00E-06,,493169365,maker,SXPBULL/USD,18708554800,45.6,USD,sell,0.001,2020-12-22 09:55:02.515223+00:00,245515476,order
SXPBULL,-2.31E-07,USD,-5.00E-06,,493185135,maker,SXPBULL/USD,18709121261,46.28,USD,sell,0.001,2020-12-22 09:58:27.528858+00:00,245523339,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,493316045,maker,SXPBULL/USD,18711282010,45.25,USD,buy,0.001,2020-12-22 10:44:49.640120+00:00,245588598,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,493323915,maker,SXPBULL/USD,18713870435,44.9,USD,buy,0.001,2020-12-22 10:46:51.787276+00:00,245592526,order
SXPBULL,-2.28E-07,USD,-5.00E-06,,493344793,maker,SXPBULL/USD,18714104845,45.6,USD,sell,0.001,2020-12-22 10:52:30.720097+00:00,245602953,order
SXPBULL,-2.31E-07,USD,-5.00E-06,,493385057,maker,SXPBULL/USD,18714794630,46.1,USD,sell,0.001,2020-12-22 11:08:16.927556+00:00,245623000,order
SXPBULL,-2.33E-07,USD,-5.00E-06,,493397245,maker,SXPBULL/USD,18716260039,46.63,USD,sell,0.001,2020-12-22 11:11:54.454243+00:00,245629060,order
SXPBULL,-2.36E-07,USD,-5.00E-06,,493426735,maker,SXPBULL/USD,18716616687,47.28,USD,sell,0.001,2020-12-22 11:15:35.737948+00:00,245643786,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,493480035,maker,SXPBULL/USD,18718555652,46.1,USD,buy,0.001,2020-12-22 11:28:38.801941+00:00,245670345,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,493480349,maker,SXPBULL/USD,18718595526,45.85,USD,buy,0.001,2020-12-22 11:28:45.467782+00:00,245670501,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,493481065,maker,SXPBULL/USD,18718605379,45.37,USD,buy,0.001,2020-12-22 11:29:04.038153+00:00,245670859,order
SXPBULL,-2.31E-07,USD,-5.00E-06,,493552105,maker,SXPBULL/USD,18718628575,46.2,USD,sell,0.001,2020-12-22 11:51:21.562019+00:00,245706262,order
SXPBULL,-2.38E-07,USD,-5.00E-06,,495155335,maker,SXPBULL/USD,18767410830,47.5,USD,sell,0.001,2020-12-22 19:48:10.069844+00:00,246504914,order
SXPBULL,-2.39E-07,USD,-5.00E-06,,495157649,maker,SXPBULL/USD,18767491214,47.73,USD,sell,0.001,2020-12-22 19:48:51.146100+00:00,246506066,order
SXPBULL,-2.39E-07,USD,-5.00E-06,,495159571,maker,SXPBULL/USD,18767551776,47.85,USD,sell,0.001,2020-12-22 19:49:28.543849+00:00,246507027,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,495260189,maker,SXPBULL/USD,18767608216,47.07,USD,buy,0.001,2020-12-22 20:23:39.368463+00:00,246557215,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,495265475,maker,SXPBULL/USD,18770729441,46.55,USD,buy,0.001,2020-12-22 20:24:29.402112+00:00,246559853,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,495267145,maker,SXPBULL/USD,18770834815,46.02,USD,buy,0.001,2020-12-22 20:24:36.857879+00:00,246560684,order
SXPBULL,-2.36E-07,USD,-5.00E-06,,495487351,maker,SXPBULL/USD,18775762749,47.15,USD,sell,0.001,2020-12-22 21:25:59.094415+00:00,246670467,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,495552425,maker,SXPBULL/USD,18777058866,46.37,USD,buy,0.001,2020-12-22 21:39:54.373421+00:00,246702969,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,495562753,maker,SXPBULL/USD,18778709325,45.72,USD,buy,0.001,2020-12-22 21:40:57.079440+00:00,246708046,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,495637276,maker,SXPBULL/USD,18778873380,45.15,USD,buy,0.001,2020-12-22 21:51:07.068293+00:00,246745192,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,495685024,maker,SXPBULL/USD,18780378897,44.7,USD,buy,0.001,2020-12-22 22:02:19.722833+00:00,246768972,order
SXPBULL,-2.29E-07,USD,-5.00E-06,,495736247,maker,SXPBULL/USD,18780378336,45.8,USD,sell,0.001,2020-12-22 22:15:27.047297+00:00,246794445,order
SXPBULL,-2.29E-07,USD,-5.00E-06,,495840303,maker,SXPBULL/USD,18784645765,45.78,USD,sell,0.001,2020-12-22 22:53:30.537623+00:00,246846365,order
SXPBULL,-2.31E-07,USD,-5.00E-06,,495864179,maker,SXPBULL/USD,18785344051,46.28,USD,sell,0.001,2020-12-22 22:59:01.259535+00:00,246858249,order
SXPBULL,-2.34E-07,USD,-5.00E-06,,495905613,maker,SXPBULL/USD,18785857064,46.75,USD,sell,0.001,2020-12-22 23:09:10.098873+00:00,246878883,order
SXPBULL,-2.36E-07,USD,-5.00E-06,,495981610,maker,SXPBULL/USD,18786928982,47.25,USD,sell,0.001,2020-12-22 23:30:35.010295+00:00,246916770,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,496467071,maker,SXPBULL/USD,18786929307,46.1,USD,buy,0.001,2020-12-23 01:37:06.391257+00:00,247158902,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,497724944,maker,SXPBULL/USD,18829912252,37.4,USD,buy,0.001,2020-12-23 07:00:58.546829+00:00,247785917,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,497965246,maker,SXPBULL/USD,18837698584,37.12,USD,buy,0.001,2020-12-23 07:58:15.004180+00:00,247905749,order
SXPBULL,-2.11E-07,USD,-5.00E-06,,498059888,maker,SXPBULL/USD,18837697746,42.25,USD,sell,0.001,2020-12-23 08:20:44.423416+00:00,247952969,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,498227124,maker,SXPBULL/USD,18848927351,39.12,USD,buy,0.001,2020-12-23 09:05:36.807057+00:00,248036328,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,498231918,maker,SXPBULL/USD,18848982627,38.9,USD,buy,0.001,2020-12-23 09:07:17.279738+00:00,248038719,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,498259308,maker,SXPBULL/USD,18849139356,38.77,USD,buy,0.001,2020-12-23 09:16:04.921682+00:00,248052379,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,498277262,maker,SXPBULL/USD,18849962477,38.62,USD,buy,0.001,2020-12-23 09:21:50.323218+00:00,248061336,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,498277588,maker,SXPBULL/USD,18850513677,38.62,USD,buy,0.001,2020-12-23 09:21:57.795249+00:00,248061498,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,498278026,maker,SXPBULL/USD,18850526423,38.62,USD,buy,0.001,2020-12-23 09:22:05.413031+00:00,248061716,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,498282414,maker,SXPBULL/USD,18850540836,38.5,USD,buy,0.001,2020-12-23 09:23:06.555368+00:00,248063887,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,498283812,maker,SXPBULL/USD,18850649718,38.42,USD,buy,0.001,2020-12-23 09:23:21.923846+00:00,248064598,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,498284496,maker,SXPBULL/USD,18850682121,38.42,USD,buy,0.001,2020-12-23 09:23:28.053286+00:00,248064940,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,498287340,maker,SXPBULL/USD,18850691290,38.25,USD,buy,0.001,2020-12-23 09:23:52.037748+00:00,248066361,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,498288210,maker,SXPBULL/USD,18850744530,38.17,USD,buy,0.001,2020-12-23 09:23:55.636868+00:00,248066796,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,498288940,maker,SXPBULL/USD,18850755659,38.15,USD,buy,0.001,2020-12-23 09:23:59.138385+00:00,248067160,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,498559728,maker,SXPBULL/USD,18850767289,37.8,USD,buy,0.001,2020-12-23 10:32:55.798803+00:00,248202105,order
SXPBULL,-5.00E-08,SXPBULL,-5.00E-06,,499919697,maker,SXPBULL/USD,18875235983,30.75,USD,buy,0.01,2020-12-23 13:55:47.295037+00:00,248879340,order
SXPBULL,-5.00E-08,SXPBULL,-5.00E-06,,500819221,maker,SXPBULL/USD,18911032934,30.75,USD,buy,0.01,2020-12-23 17:23:54.775792+00:00,249327767,order
SXPBULL,-5.00E-08,SXPBULL,-5.00E-06,,500819359,maker,SXPBULL/USD,18911037977,30.62,USD,buy,0.01,2020-12-23 17:24:00.060504+00:00,249327836,order
SXPBULL,-5.00E-08,SXPBULL,-5.00E-06,,501287167,maker,SXPBULL/USD,18911043338,30.25,USD,buy,0.01,2020-12-23 20:16:18.186567+00:00,249561149,order
SXPBULL,-5.00E-08,SXPBULL,-5.00E-06,,501781680,maker,SXPBULL/USD,18937419406,27.1,USD,buy,0.01,2020-12-23 21:48:30.590013+00:00,249807560,order
SXPBULL,-5.00E-08,SXPBULL,-5.00E-06,,501884990,maker,SXPBULL/USD,18937429315,26.32,USD,buy,0.01,2020-12-23 22:08:37.538877+00:00,249859054,order
